threshold,tp_threshold,sl_threshold,tp_sell,sl_sell,CAGR,MDD,Sharpe,Sortino,CumulativeReturn,Trades,HitDays,NumTP,NumSL
-4.1,20.0,-40.0,50.0,100.0,0.07309668073003706,-0.7252387436041006,0.0,0.0,0.8817169984392264,252.0,252.0,33.0,2.0
-4.1,20.0,-40.0,75.0,25.0,0.07518113316940056,-0.7269238862783017,0.0,0.0,0.9147253111407596,252.0,252.0,36.0,3.0
-4.1,20.0,-40.0,75.0,50.0,0.07304818560150306,-0.7114937860212363,0.0,0.0,0.8809551102697706,252.0,252.0,36.0,3.0
-4.1,20.0,-40.0,75.0,75.0,0.06907045941805445,-0.6832562505804801,0.0,0.0,0.819387890132375,252.0,252.0,36.0,2.0
-4.1,20.0,-40.0,75.0,100.0,0.06968825312795879,-0.6832562505804801,0.0,0.0,0.8288310514153092,252.0,252.0,36.0,2.0
-4.1,20.0,-40.0,100.0,25.0,0.06958480837538517,-0.6354853903036459,0.0,0.0,0.8272468389137313,252.0,252.0,31.0,2.0
-4.1,20.0,-40.0,100.0,50.0,0.06810248062175539,-0.6162990426382305,0.0,0.0,0.80467913816063,252.0,252.0,31.0,2.0
-4.1,20.0,-40.0,100.0,75.0,0.06681364538588741,-0.5786850002499617,0.0,0.0,0.7852588741415831,252.0,252.0,32.0,2.0
-4.1,20.0,-40.0,100.0,100.0,0.0653417112692305,-0.5786850002499617,0.0,0.0,0.763306944586057,252.0,252.0,33.0,2.0
-4.1,20.0,-35.0,25.0,25.0,0.07674400569333484,-0.8289569807425152,0.0,0.0,0.9398105484044483,252.0,252.0,0.0,0.0
-4.1,20.0,-35.0,25.0,50.0,0.07889285401019097,-0.8121415031215616,0.0,0.0,0.9747777296095466,252.0,252.0,0.0,0.0
-4.1,20.0,-35.0,25.0,75.0,0.08329541865752521,-0.7811717674822286,0.0,0.0,1.048172494445693,252.0,252.0,30.0,5.0
-4.1,20.0,-35.0,25.0,100.0,0.0818577321952354,-0.770958719981927,0.0,0.0,1.0239428882100539,252.0,252.0,35.0,5.0
-4.1,20.0,-35.0,50.0,25.0,0.07650313866584324,-0.7419368320147086,0.0,0.0,0.9359255279853886,252.0,252.0,32.0,4.0
-4.1,20.0,-35.0,50.0,50.0,0.08015929270686217,-0.7252387436041006,0.0,0.0,0.9956471242693987,252.0,252.0,34.0,4.0
-4.1,20.0,-35.0,50.0,75.0,0.07960328406048744,-0.7252387436041006,0.0,0.0,0.9864607618421781,252.0,252.0,34.0,4.0
-4.1,20.0,-35.0,50.0,100.0,0.0804247028110674,-0.7252387436041006,0.0,0.0,1.0000455167396938,252.0,252.0,37.0,4.0
-4.1,20.0,-35.0,75.0,25.0,0.06489940804455374,-0.7239320045809473,0.0,0.0,0.7567576088215717,252.0,252.0,36.0,3.0
-4.1,20.0,-35.0,75.0,50.0,0.059348541962850554,-0.7089049750386569,0.0,0.0,0.6763819756888854,252.0,252.0,34.0,3.0
-4.1,20.0,-35.0,75.0,75.0,0.07761659173996494,-0.6832562505804801,0.0,0.0,0.953942827465629,252.0,252.0,37.0,3.0
-4.1,20.0,-35.0,75.0,100.0,0.0762153258207161,-0.6832562505804801,0.0,0.0,0.9312923695109709,252.0,252.0,37.0,3.0
-4.1,20.0,-35.0,100.0,25.0,0.07231237740488705,-0.6341675857922764,0.0,0.0,0.8694286894103185,252.0,252.0,31.0,2.0
-4.1,20.0,-35.0,100.0,50.0,0.0707060662127239,-0.6151083984591025,0.0,0.0,0.8444836179349338,252.0,252.0,31.0,2.0
-4.1,20.0,-35.0,100.0,75.0,0.0691960148757822,-0.5786850002499617,0.0,0.0,0.8213035278529486,252.0,252.0,32.0,2.0
-4.1,20.0,-35.0,100.0,100.0,0.0679249581798711,-0.5786850002499617,0.0,0.0,0.8019931207910673,252.0,252.0,33.0,2.0
-4.1,20.0,-30.0,25.0,25.0,0.07423064400384227,-0.7998089520071077,0.0,0.0,0.8996105941940351,252.0,252.0,35.0,8.0
-4.1,20.0,-30.0,25.0,50.0,0.07532023098901464,-0.770219239539323,0.0,0.0,0.9169461886261334,252.0,252.0,35.0,7.0
-4.1,20.0,-30.0,25.0,75.0,0.08052259496693437,-0.724934197759439,0.0,0.0,1.001669964248069,252.0,252.0,33.0,6.0
-4.1,20.0,-30.0,25.0,100.0,0.08244311185724573,-0.6895913936459581,0.0,0.0,1.0337774963100457,252.0,252.0,36.0,6.0
-4.1,20.0,-30.0,50.0,25.0,0.07055835306746672,-0.7301665261346509,0.0,0.0,0.8422046354553636,252.0,252.0,40.0,8.0
-4.1,20.0,-30.0,50.0,50.0,0.0748071260999792,-0.7074378814592134,0.0,0.0,0.9087651340274994,252.0,252.0,37.0,6.0
-4.1,20.0,-30.0,50.0,75.0,0.08078501627452006,-0.6878895060773411,0.0,0.0,1.006030434937597,252.0,252.0,38.0,6.0
-4.1,20.0,-30.0,50.0,100.0,0.08087970163667269,-0.6703848893656374,0.0,0.0,1.0076058256496836,252.0,252.0,41.0,6.0
-4.1,20.0,-30.0,75.0,25.0,0.08041109801388902,-0.6832562505804801,0.0,0.0,0.9998198479714091,252.0,252.0,39.0,5.0
-4.1,20.0,-30.0,75.0,50.0,0.07980010927913783,-0.6832562505804801,0.0,0.0,0.9897083989944455,252.0,252.0,39.0,5.0
-4.1,20.0,-30.0,75.0,75.0,0.08236227554690334,-0.6832562505804801,0.0,0.0,1.0324168929975364,252.0,252.0,41.0,5.0
-4.1,20.0,-30.0,75.0,100.0,0.07886381273877996,-0.6832562505804801,0.0,0.0,0.974301446940965,252.0,252.0,41.0,5.0
-4.1,20.0,-30.0,100.0,25.0,0.07480323628160113,-0.5786850002499617,0.0,0.0,0.9087032325800162,252.0,252.0,33.0,4.0
-4.1,20.0,-30.0,100.0,50.0,0.07280429582416437,-0.5786850002499617,0.0,0.0,0.87712760584268,252.0,252.0,33.0,4.0
-4.1,20.0,-30.0,100.0,75.0,0.07076722514364975,-0.5786850002499617,0.0,0.0,0.845427937419782,252.0,252.0,34.0,4.0
-4.1,20.0,-30.0,100.0,100.0,0.06830145288873868,-0.5786850002499617,0.0,0.0,0.8076939308687205,252.0,252.0,35.0,4.0
-4.1,20.0,-25.0,25.0,25.0,0.07341159641059791,-0.7899949719229664,0.0,0.0,0.8866711910367353,252.0,252.0,37.0,11.0
-4.1,20.0,-25.0,25.0,50.0,0.07815110622107158,-0.749986879716326,0.0,0.0,0.9626448548202966,252.0,252.0,38.0,11.0
-4.1,20.0,-25.0,25.0,75.0,0.08157242188284264,-0.7364386093475954,0.0,0.0,1.0191648954112802,252.0,252.0,35.0,9.0
-4.1,20.0,-25.0,25.0,100.0,0.09094593335644374,-0.7062836882542408,0.0,0.0,1.1814947915074887,252.0,252.0,37.0,9.0
-4.1,20.0,-25.0,50.0,25.0,0.07602646605452357,-0.714724547908663,0.0,0.0,0.9282574950143025,252.0,252.0,41.0,10.0
-4.1,20.0,-25.0,50.0,50.0,0.07458760779543372,-0.7136478096947896,0.0,0.0,0.9052745714353587,252.0,252.0,38.0,8.0
-4.1,20.0,-25.0,50.0,75.0,0.08162370157393695,-0.6922900861045129,0.0,0.0,1.0200229191946577,252.0,252.0,38.0,7.0
-4.1,20.0,-25.0,50.0,100.0,0.0844008075115199,-0.6770344921371152,0.0,0.0,1.0669767021914063,252.0,252.0,38.0,6.0
-4.1,20.0,-25.0,75.0,25.0,0.07795252448003653,-0.6530748395619979,0.0,0.0,0.9594078839168723,252.0,252.0,44.0,9.0
-4.1,20.0,-25.0,75.0,50.0,0.08134673390938874,-0.6448837388764214,0.0,0.0,1.0153924785146886,252.0,252.0,45.0,9.0
-4.1,20.0,-25.0,75.0,75.0,0.08088715266710489,-0.6101106019115372,0.0,0.0,1.007729843763208,252.0,252.0,44.0,8.0
-4.1,20.0,-25.0,75.0,100.0,0.08189072811759934,-0.6101106019115372,0.0,0.0,1.0244961069442868,252.0,252.0,41.0,7.0
-4.1,20.0,-25.0,100.0,25.0,0.08137847903565709,-0.5707338776433708,0.0,0.0,1.015922725551603,252.0,252.0,41.0,8.0
-4.1,20.0,-25.0,100.0,50.0,0.08314199287298929,-0.560598659936212,0.0,0.0,1.0455745555420721,252.0,252.0,39.0,7.0
-4.1,20.0,-25.0,100.0,75.0,0.08267636281134716,-0.517572291804693,0.0,0.0,1.037708017155071,252.0,252.0,38.0,6.0
-4.1,20.0,-25.0,100.0,100.0,0.08089936147154786,-0.517572291804693,0.0,0.0,1.007933066999846,252.0,252.0,38.0,6.0
-4.1,20.0,-20.0,25.0,25.0,0.08302843117871817,-0.7826310362168802,0.0,0.0,1.0436535159128417,252.0,252.0,39.0,17.0
-4.1,20.0,-20.0,25.0,50.0,0.08388639634742079,-0.7374662724564645,0.0,0.0,1.058206855705874,252.0,252.0,39.0,16.0
-4.1,20.0,-20.0,25.0,75.0,0.08344969701667537,-0.7024075636662255,0.0,0.0,1.0507878252046967,252.0,252.0,38.0,13.0
-4.1,20.0,-20.0,25.0,100.0,0.08685056737618457,-0.7184125616036325,0.0,0.0,1.1091981626076413,252.0,252.0,41.0,11.0
-4.1,20.0,-20.0,50.0,25.0,0.07780802073308268,-0.7040404224316896,0.0,0.0,0.9570553907167172,252.0,252.0,42.0,14.0
-4.1,20.0,-20.0,50.0,50.0,0.07746277708238192,-0.7021455098337657,0.0,0.0,0.9514450465134707,252.0,252.0,41.0,12.0
-4.1,20.0,-20.0,50.0,75.0,0.07920983652566971,-0.6836919285313325,0.0,0.0,0.9799829478338216,252.0,252.0,41.0,12.0
-4.1,20.0,-20.0,50.0,100.0,0.08759689877981991,-0.6759017282141981,0.0,0.0,1.1222125101947071,252.0,252.0,41.0,10.0
-4.1,20.0,-20.0,75.0,25.0,0.07470437902907556,-0.6627792037461151,0.0,0.0,0.9071306452800711,252.0,252.0,43.0,12.0
-4.1,20.0,-20.0,75.0,50.0,0.07525633103581564,-0.6560345079484302,0.0,0.0,0.9159256588020861,252.0,252.0,44.0,12.0
-4.1,20.0,-20.0,75.0,75.0,0.0812105297833603,-0.6107502849019116,0.0,0.0,1.013118831871643,252.0,252.0,44.0,10.0
-4.1,20.0,-20.0,75.0,100.0,0.0841689314909786,-0.6112675094368591,0.0,0.0,1.0630195044964115,252.0,252.0,44.0,9.0
-4.1,20.0,-20.0,100.0,25.0,0.0760162034081251,-0.5707338776433708,0.0,0.0,0.9280927012655247,252.0,252.0,35.0,9.0
-4.1,20.0,-20.0,100.0,50.0,0.07569403802641506,-0.560598659936212,0.0,0.0,0.9229258469277835,252.0,252.0,36.0,9.0
-4.1,20.0,-20.0,100.0,75.0,0.07957756300416685,-0.517572291804693,0.0,0.0,0.9860367097700515,252.0,252.0,37.0,8.0
-4.1,20.0,-20.0,100.0,100.0,0.08295092057770548,-0.517572291804693,0.0,0.0,1.0423432465799416,252.0,252.0,38.0,7.0
-4.1,20.0,-15.0,25.0,25.0,0.08226757308604005,-0.7508519637291131,0.0,0.0,1.0308239290624783,252.0,252.0,48.0,30.0
-4.1,20.0,-15.0,25.0,50.0,0.08070694759579267,-0.7127710663646851,0.0,0.0,1.0047323415269909,252.0,252.0,44.0,23.0
-4.1,20.0,-15.0,25.0,75.0,0.07902782418248977,-0.6857722613167736,0.0,0.0,0.9769926073495445,252.0,252.0,45.0,21.0
-4.1,20.0,-15.0,25.0,100.0,0.08009630364623166,-0.693612396902616,0.0,0.0,0.994604528280292,252.0,252.0,42.0,19.0
-4.1,20.0,-15.0,50.0,25.0,0.08246265825713683,-0.7066104718588209,0.0,0.0,1.0341066146874898,252.0,252.0,44.0,22.0
-4.1,20.0,-15.0,50.0,50.0,0.0809479067283474,-0.6859943062058627,0.0,0.0,1.0087413141755026,252.0,252.0,45.0,21.0
-4.1,20.0,-15.0,50.0,75.0,0.08304554592151558,-0.6472691672549158,0.0,0.0,1.0439429308120247,252.0,252.0,45.0,19.0
-4.1,20.0,-15.0,50.0,100.0,0.08315538232078112,-0.6242281361713702,0.0,0.0,1.0458011606713833,252.0,252.0,45.0,16.0
-4.1,20.0,-15.0,75.0,25.0,0.08228426056002669,-0.6460965925699338,0.0,0.0,1.0311045439210171,252.0,252.0,45.0,19.0
-4.1,20.0,-15.0,75.0,50.0,0.08246213739939035,-0.6220523818095802,0.0,0.0,1.0340978439751942,252.0,252.0,46.0,18.0
-4.1,20.0,-15.0,75.0,75.0,0.08339414193321293,-0.580361342060993,0.0,0.0,1.0498457123635663,252.0,252.0,43.0,16.0
-4.1,20.0,-15.0,75.0,100.0,0.08238061388545281,-0.556170004225003,0.0,0.0,1.0327254853827155,252.0,252.0,44.0,13.0
-4.1,20.0,-15.0,100.0,25.0,0.07790572440840005,-0.562099378423573,0.0,0.0,0.9586457128402721,252.0,252.0,40.0,17.0
-4.1,20.0,-15.0,100.0,50.0,0.08128427103030944,-0.5323483937870263,0.0,0.0,1.014349506670663,252.0,252.0,42.0,17.0
-4.1,20.0,-15.0,100.0,75.0,0.08266888007996953,-0.4807621930418936,0.0,0.0,1.0375818206618743,252.0,252.0,41.0,16.0
-4.1,20.0,-15.0,100.0,100.0,0.08009768143648532,-0.4477337443125784,0.0,0.0,0.9946273283101117,252.0,252.0,39.0,13.0
-4.1,20.0,-10.0,25.0,25.0,0.08049950579478127,-0.726687066704535,0.0,0.0,1.0012867110191381,252.0,252.0,52.0,44.0
-4.1,20.0,-10.0,25.0,50.0,0.08053448084869697,-0.7082396566283604,0.0,0.0,1.0018672813926313,252.0,252.0,51.0,39.0
-4.1,20.0,-10.0,25.0,75.0,0.082019582938051,-0.6743821519603175,0.0,0.0,1.0266578093083942,252.0,252.0,52.0,34.0
-4.1,20.0,-10.0,25.0,100.0,0.08057521271218948,-0.6476128391101026,0.0,0.0,1.0025436008434214,252.0,252.0,49.0,28.0
-4.1,20.0,-10.0,50.0,25.0,0.07946351207657121,-0.70108560296431,0.0,0.0,0.9841573695722037,252.0,252.0,52.0,40.0
-4.1,20.0,-10.0,50.0,50.0,0.07881882292417641,-0.6375991148595008,0.0,0.0,0.9735638064744723,252.0,252.0,51.0,36.0
-4.1,20.0,-10.0,50.0,75.0,0.08112723465068483,-0.6451178379353197,0.0,0.0,1.0117295147883976,252.0,252.0,51.0,31.0
-4.1,20.0,-10.0,50.0,100.0,0.0798975351144815,-0.6205938441514136,0.0,0.0,0.9913176802898986,252.0,252.0,46.0,28.0
-4.1,20.0,-10.0,75.0,25.0,0.0802146357767799,-0.6460965925699338,0.0,0.0,0.9965635632312055,252.0,252.0,53.0,33.0
-4.1,20.0,-10.0,75.0,50.0,0.07954730776215091,-0.6220523818095802,0.0,0.0,0.9855380074518547,252.0,252.0,50.0,31.0
-4.1,20.0,-10.0,75.0,75.0,0.08004451076216546,-0.580361342060993,0.0,0.0,0.9937476141525741,252.0,252.0,52.0,28.0
-4.1,20.0,-10.0,75.0,100.0,0.08045402877702168,-0.5536683437607066,0.0,0.0,1.0005320364096875,252.0,252.0,45.0,25.0
-4.1,20.0,-10.0,100.0,25.0,0.08093849934508524,-0.562099378423573,0.0,0.0,1.0085846647448333,252.0,252.0,44.0,27.0
-4.1,20.0,-10.0,100.0,50.0,0.08031434034056395,-0.5323483937870263,0.0,0.0,0.9982155382208655,252.0,252.0,43.0,26.0
-4.1,20.0,-10.0,100.0,75.0,0.08105975589061276,-0.4807621930418936,0.0,0.0,1.0106046307378524,252.0,252.0,44.0,25.0
-4.1,20.0,-10.0,100.0,100.0,0.08119196164121445,-0.4477337443125784,0.0,0.0,1.012809051647237,252.0,252.0,41.0,23.0
-4.1,25.0,-50.0,25.0,25.0,0.07127205700432682,-0.8474392108801967,0.0,0.0,0.8532391725975976,252.0,252.0,0.0,0.0
-4.1,25.0,-50.0,25.0,50.0,0.06842552393941248,-0.838533705647656,0.0,0.0,0.8095760976266235,252.0,252.0,0.0,0.0
-4.1,25.0,-50.0,25.0,75.0,0.07034339844607329,-0.8194533823204901,0.0,0.0,0.8388926912312895,252.0,252.0,0.0,0.0
-4.1,25.0,-50.0,25.0,100.0,0.07192884018812729,-0.79257848879428,0.0,0.0,0.8634455015512996,252.0,252.0,23.0,2.0
-4.1,25.0,-50.0,50.0,25.0,0.0662615787389742,-0.7872416776656834,0.0,0.0,0.7769972488780466,252.0,252.0,22.0,2.0
-4.1,25.0,-50.0,50.0,50.0,0.06729116330958362,-0.7791333940068214,0.0,0.0,0.7924323889553813,252.0,252.0,22.0,2.0
-4.1,25.0,-50.0,50.0,75.0,0.06803993648228879,-0.75868868115259,0.0,0.0,0.8037324035554276,252.0,252.0,22.0,2.0
-4.1,25.0,-50.0,50.0,100.0,0.06842708592621549,-0.7449321247505725,0.0,0.0,0.8095998041716532,252.0,252.0,24.0,2.0
-4.1,25.0,-50.0,75.0,25.0,0.07361373210202227,-0.7346559599866374,0.0,0.0,0.8898572534237843,252.0,252.0,25.0,2.0
-4.1,25.0,-50.0,75.0,50.0,0.07196410879642046,-0.7346559599866374,0.0,0.0,0.8639949813392656,252.0,252.0,25.0,2.0
-4.1,25.0,-50.0,75.0,75.0,0.0692907254441224,-0.734656007846519,0.0,0.0,0.8227497411692051,252.0,252.0,26.0,2.0
-4.1,25.0,-50.0,75.0,100.0,0.0676795799547687,-0.7315408576505003,0.0,0.0,0.7982862536784483,252.0,252.0,25.0,2.0
-4.1,25.0,-50.0,100.0,25.0,0.07316146070960117,-0.6021921835098096,0.0,0.0,0.8827351593120589,252.0,252.0,23.0,1.0
-4.1,25.0,-50.0,100.0,50.0,0.07150158706789522,-0.6021921835098097,0.0,0.0,0.8568003816595511,252.0,252.0,23.0,1.0
-4.1,25.0,-50.0,100.0,75.0,0.06998999554960461,-0.6021921835098099,0.0,0.0,0.833459081772294,252.0,252.0,23.0,1.0
-4.1,25.0,-50.0,100.0,100.0,0.06829026558112461,-0.5987001542397936,0.0,0.0,0.8075243041197862,252.0,252.0,23.0,1.0
-4.1,25.0,-45.0,25.0,25.0,0.06582099284432474,-0.8497638084008299,0.0,0.0,0.7704283110667893,252.0,252.0,0.0,0.0
-4.1,25.0,-45.0,25.0,50.0,0.06878700084876566,-0.841237207165043,0.0,0.0,0.8150696576048009,252.0,252.0,0.0,0.0
-4.1,25.0,-45.0,25.0,75.0,0.07173309141230022,-0.824101731236859,0.0,0.0,0.8603983790838412,252.0,252.0,0.0,0.0
-4.1,25.0,-45.0,25.0,100.0,0.07818575524416738,-0.762655896954399,0.0,0.0,0.9632101358605014,252.0,252.0,22.0,2.0
-4.1,25.0,-45.0,50.0,25.0,0.07518148148587733,-0.786538624808899,0.0,0.0,0.9147308696099492,252.0,252.0,23.0,3.0
-4.1,25.0,-45.0,50.0,50.0,0.0702725905369177,-0.7770200389208118,0.0,0.0,0.8378028670393936,252.0,252.0,22.0,2.0
-4.1,25.0,-45.0,50.0,75.0,0.07077716299221604,-0.7563092999518106,0.0,0.0,0.8455814225196403,252.0,252.0,22.0,2.0
-4.1,25.0,-45.0,50.0,100.0,0.07150503743360215,-0.7356859324192764,0.0,0.0,0.8568539611864023,252.0,252.0,23.0,2.0
-4.1,25.0,-45.0,75.0,25.0,0.06988952864227804,-0.767100472013226,0.0,0.0,0.8319169978575034,252.0,252.0,24.0,2.0
-4.1,25.0,-45.0,75.0,50.0,0.06986519514734302,-0.7566632699614873,0.0,0.0,0.8315436722259613,252.0,252.0,24.0,2.0
-4.1,25.0,-45.0,75.0,75.0,0.06924652493299033,-0.733938880495483,0.0,0.0,0.8220746804151382,252.0,252.0,25.0,2.0
-4.1,25.0,-45.0,75.0,100.0,0.06909910938442221,-0.7315408576505003,0.0,0.0,0.8198248536666979,252.0,252.0,26.0,2.0
-4.1,25.0,-45.0,100.0,25.0,0.07112682741084586,-0.6498696588122876,0.0,0.0,0.8509890392752857,252.0,252.0,25.0,2.0
-4.1,25.0,-45.0,100.0,50.0,0.06939102321664725,-0.6353633750299928,0.0,0.0,0.8242823822738417,252.0,252.0,25.0,2.0
-4.1,25.0,-45.0,100.0,75.0,0.06754959163279639,-0.5951283220950201,0.0,0.0,0.7963252990414504,252.0,252.0,25.0,2.0
-4.1,25.0,-45.0,100.0,100.0,0.06581234572529193,-0.5951283220950201,0.0,0.0,0.7702996025550175,252.0,252.0,25.0,2.0
-4.1,25.0,-40.0,25.0,25.0,0.08657874011086908,-0.8342520977484196,0.0,0.0,1.1044757490018888,252.0,252.0,0.0,0.0
-4.1,25.0,-40.0,25.0,50.0,0.08909380350441287,-0.8144316050585422,0.0,0.0,1.1485304093306667,252.0,252.0,0.0,0.0
-4.1,25.0,-40.0,25.0,75.0,0.08766525806307301,-0.7889304740309021,0.0,0.0,1.1234081017764255,252.0,252.0,23.0,4.0
-4.1,25.0,-40.0,25.0,100.0,0.08325185780411193,-0.7954325441668394,0.0,0.0,1.0474345863577352,252.0,252.0,24.0,3.0
-4.1,25.0,-40.0,50.0,25.0,0.06537477872391673,-0.7993427104204179,0.0,0.0,0.7637974560849186,252.0,252.0,22.0,3.0
-4.1,25.0,-40.0,50.0,50.0,0.06937562846658718,-0.7829091752898255,0.0,0.0,0.824047062150753,252.0,252.0,22.0,3.0
-4.1,25.0,-40.0,50.0,75.0,0.07878153930124143,-0.7506436930183681,0.0,0.0,0.972952700117214,252.0,252.0,23.0,3.0
-4.1,25.0,-40.0,50.0,100.0,0.0743845815458355,-0.7356859324192764,0.0,0.0,0.9020512981777722,252.0,252.0,23.0,2.0
-4.1,25.0,-40.0,75.0,25.0,0.06634645904688052,-0.7783715117826988,0.0,0.0,0.7782652608101897,252.0,252.0,24.0,3.0
-4.1,25.0,-40.0,75.0,50.0,0.06284276643529307,-0.7599611086087201,0.0,0.0,0.7265872039225045,252.0,252.0,23.0,3.0
-4.1,25.0,-40.0,75.0,75.0,0.0743821642241469,-0.7315408576505003,0.0,0.0,0.9020129496409417,252.0,252.0,24.0,2.0
-4.1,25.0,-40.0,75.0,100.0,0.07407388328794418,-0.7315408576505003,0.0,0.0,0.8971279881426149,252.0,252.0,25.0,2.0
-4.1,25.0,-40.0,100.0,25.0,0.0743299380547442,-0.6497118741649351,0.0,0.0,0.9011845982583362,252.0,252.0,24.0,2.0
-4.1,25.0,-40.0,100.0,50.0,0.0727531687867875,-0.6312743422071987,0.0,0.0,0.8763261173029546,252.0,252.0,24.0,2.0
-4.1,25.0,-40.0,100.0,75.0,0.07067219129988755,-0.5951283220950201,0.0,0.0,0.8439607598665921,252.0,252.0,24.0,2.0
-4.1,25.0,-40.0,100.0,100.0,0.06920721470301339,-0.5951283220950201,0.0,0.0,0.8214744940335714,252.0,252.0,25.0,2.0
-4.1,25.0,-35.0,25.0,25.0,0.07841388790145354,-0.8333285331339801,0.0,0.0,0.966935615885179,252.0,252.0,0.0,0.0
-4.1,25.0,-35.0,25.0,50.0,0.08077997884079835,-0.8130124887806006,0.0,0.0,1.0059466520602682,252.0,252.0,0.0,0.0
-4.1,25.0,-35.0,25.0,75.0,0.07955538169170051,-0.7870956069737683,0.0,0.0,0.9856710805265305,252.0,252.0,24.0,5.0
-4.1,25.0,-35.0,25.0,100.0,0.08015018509321781,-0.7771872859945549,0.0,0.0,0.9954963449605756,252.0,252.0,28.0,5.0
-4.1,25.0,-35.0,50.0,25.0,0.07997077585304124,-0.7606565292531284,0.0,0.0,0.9925282331062331,252.0,252.0,23.0,4.0
-4.1,25.0,-35.0,50.0,50.0,0.08270760499664442,-0.7402986908978088,0.0,0.0,1.0382349925866583,252.0,252.0,24.0,4.0
-4.1,25.0,-35.0,50.0,75.0,0.082814288336438,-0.7356859324192764,0.0,0.0,1.040035379267636,252.0,252.0,24.0,4.0
-4.1,25.0,-35.0,50.0,100.0,0.08127472526061763,-0.7356859324192764,0.0,0.0,1.0141901587456958,252.0,252.0,26.0,4.0
-4.1,25.0,-35.0,75.0,25.0,0.084183800168943,-0.7315408576505003,0.0,0.0,1.0632730513470379,252.0,252.0,26.0,4.0
-4.1,25.0,-35.0,75.0,50.0,0.08315094230228048,-0.7315408576505003,0.0,0.0,1.0457260146256009,252.0,252.0,26.0,4.0
-4.1,25.0,-35.0,75.0,75.0,0.08082958155008368,-0.7315408576505003,0.0,0.0,1.0067717824972986,252.0,252.0,26.0,4.0
-4.1,25.0,-35.0,75.0,100.0,0.07725169992858616,-0.7315408576505003,0.0,0.0,0.948022002957488,252.0,252.0,27.0,3.0
-4.1,25.0,-35.0,100.0,25.0,0.06683741349537708,-0.6658401756816981,0.0,0.0,0.7856153265666213,252.0,252.0,24.0,3.0
-4.1,25.0,-35.0,100.0,50.0,0.06801060488183786,-0.6359941815877219,0.0,0.0,0.8032885612643446,252.0,252.0,24.0,3.0
-4.1,25.0,-35.0,100.0,75.0,0.07330415830570147,-0.5951283220950201,0.0,0.0,0.8849796948073212,252.0,252.0,24.0,2.0
-4.1,25.0,-35.0,100.0,100.0,0.07173412965803583,-0.5951283220950201,0.0,0.0,0.8604145292473429,252.0,252.0,25.0,2.0
-4.1,25.0,-30.0,25.0,25.0,0.06865412693379214,-0.8025216019449213,0.0,0.0,0.8130485811719061,252.0,252.0,0.0,0.0
-4.1,25.0,-30.0,25.0,50.0,0.06686434182573064,-0.7833713735912483,0.0,0.0,0.7860192494980294,252.0,252.0,26.0,8.0
-4.1,25.0,-30.0,25.0,75.0,0.0775844573489457,-0.7410835906132607,0.0,0.0,0.9534207656998053,252.0,252.0,26.0,7.0
-4.1,25.0,-30.0,25.0,100.0,0.08709852707529908,-0.743484809316466,0.0,0.0,1.1135141369568355,252.0,252.0,26.0,6.0
-4.1,25.0,-30.0,50.0,25.0,0.0752204631415978,-0.7373011596101631,0.0,0.0,0.915353033357982,252.0,252.0,29.0,9.0
-4.1,25.0,-30.0,50.0,50.0,0.07835694244793823,-0.734222365398504,0.0,0.0,0.9660050904976114,252.0,252.0,27.0,7.0
-4.1,25.0,-30.0,50.0,75.0,0.07864487954615274,-0.7243685393026881,0.0,0.0,0.9707141820523668,252.0,252.0,25.0,6.0
-4.1,25.0,-30.0,50.0,100.0,0.083348512323979,-0.7064580399238358,0.0,0.0,1.0490722050688666,252.0,252.0,28.0,6.0
-4.1,25.0,-30.0,75.0,25.0,0.0777483466228277,-0.7079598423112782,0.0,0.0,0.956084639978424,252.0,252.0,27.0,5.0
-4.1,25.0,-30.0,75.0,50.0,0.07760483289152642,-0.7079598423112782,0.0,0.0,0.953751776475571,252.0,252.0,27.0,5.0
-4.1,25.0,-30.0,75.0,75.0,0.07676045610928584,-0.7079598423112782,0.0,0.0,0.9400761348639348,252.0,252.0,27.0,5.0
-4.1,25.0,-30.0,75.0,100.0,0.08337270286127496,-0.7079598423112782,0.0,0.0,1.049482247658446,252.0,252.0,29.0,5.0
-4.1,25.0,-30.0,100.0,25.0,0.0784105481519588,-0.5953965738680422,0.0,0.0,0.9668810314284637,252.0,252.0,26.0,4.0
-4.1,25.0,-30.0,100.0,50.0,0.07624144285331602,-0.5953965738680422,0.0,0.0,0.9317123899415634,252.0,252.0,26.0,4.0
-4.1,25.0,-30.0,100.0,75.0,0.07395314186674229,-0.5953965738680422,0.0,0.0,0.8952177821005014,252.0,252.0,26.0,4.0
-4.1,25.0,-30.0,100.0,100.0,0.07198962500848283,-0.5953965738680422,0.0,0.0,0.8643926099508328,252.0,252.0,27.0,4.0
-4.1,25.0,-25.0,25.0,25.0,0.08012818169654778,-0.7986865574746694,0.0,0.0,0.9951321138094296,252.0,252.0,29.0,12.0
-4.1,25.0,-25.0,25.0,50.0,0.07839724550682559,-0.7509579052038763,0.0,0.0,0.9666636279807135,252.0,252.0,28.0,10.0
-4.1,25.0,-25.0,25.0,75.0,0.08126649569549738,-0.7344076270045168,0.0,0.0,1.0140527912667383,252.0,252.0,28.0,9.0
-4.1,25.0,-25.0,25.0,100.0,0.0892053529758805,-0.7083961375553945,0.0,0.0,1.1505031799102254,252.0,252.0,28.0,8.0
