threshold,tp_threshold,sl_threshold,tp_sell,sl_sell,CAGR,MDD,Sharpe,Sortino,CumulativeReturn,Trades,HitDays,NumTP,NumSL
-4.1,30.0,-10.0,50.0,25.0,0.3104346248895504,-0.651689946570861,0.0,0.0,1.152972593251317,71.0,71.0,11.0,8.0
-4.1,30.0,-10.0,50.0,50.0,0.2970188873778885,-0.6258358706604319,0.0,0.0,1.0910402938634856,71.0,71.0,11.0,8.0
-4.1,30.0,-10.0,50.0,75.0,0.2904808010328357,-0.6189499522883667,0.0,0.0,1.061280884796898,71.0,71.0,10.0,7.0
-4.1,30.0,-10.0,50.0,100.0,0.2833185033877281,-0.603815562848059,0.0,0.0,1.0289965320953827,71.0,71.0,9.0,5.0
-4.1,30.0,-10.0,75.0,25.0,0.29241037035269635,-0.6343352411586826,0.0,0.0,1.0700349875630732,71.0,71.0,11.0,8.0
-4.1,30.0,-10.0,75.0,50.0,0.29613948117029465,-0.6027031624788274,0.0,0.0,1.0870214165354932,71.0,71.0,11.0,7.0
-4.1,30.0,-10.0,75.0,75.0,0.2928936059828584,-0.5795371100579598,0.0,0.0,1.0722311012714547,71.0,71.0,10.0,7.0
-4.1,30.0,-10.0,75.0,100.0,0.29281517819094116,-0.5791901579331389,0.0,0.0,1.0718745756639483,71.0,71.0,9.0,5.0
-4.1,30.0,-10.0,100.0,25.0,0.2999384466745547,-0.5061802221890883,0.0,0.0,1.1044185712005201,71.0,71.0,10.0,7.0
-4.1,30.0,-10.0,100.0,50.0,0.2959230155400199,-0.4654203906262373,0.0,0.0,1.0860329384465786,71.0,71.0,10.0,7.0
-4.1,30.0,-10.0,100.0,75.0,0.2927379429423276,-0.4467306074906876,0.0,0.0,1.071523510065008,71.0,71.0,10.0,7.0
-4.1,30.0,-10.0,100.0,100.0,0.2958545022315522,-0.44414418444819137,0.0,0.0,1.0857201394532607,71.0,71.0,9.0,5.0
-4.1,35.0,-50.0,25.0,25.0,0.3462242918086622,-0.6587381654503224,0.0,0.0,1.3239693200890015,71.0,71.0,6.0,0.0
-4.1,35.0,-50.0,25.0,50.0,0.3462242918086622,-0.6587381654503224,0.0,0.0,1.3239693200890015,71.0,71.0,6.0,0.0
-4.1,35.0,-50.0,25.0,75.0,0.3462242918086622,-0.6587381654503224,0.0,0.0,1.3239693200890015,71.0,71.0,6.0,0.0
-4.1,35.0,-50.0,25.0,100.0,0.3462242918086622,-0.6587381654503224,0.0,0.0,1.3239693200890015,71.0,71.0,6.0,0.0
-4.1,35.0,-50.0,50.0,25.0,0.40419381909703356,-0.656074921470725,0.0,0.0,1.6191723805930103,71.0,71.0,7.0,0.0
-4.1,35.0,-50.0,50.0,50.0,0.40419381909703356,-0.656074921470725,0.0,0.0,1.6191723805930103,71.0,71.0,7.0,0.0
-4.1,35.0,-50.0,50.0,75.0,0.40419381909703356,-0.656074921470725,0.0,0.0,1.6191723805930103,71.0,71.0,7.0,0.0
-4.1,35.0,-50.0,50.0,100.0,0.40419381909703356,-0.656074921470725,0.0,0.0,1.6191723805930103,71.0,71.0,7.0,0.0
-4.1,35.0,-50.0,75.0,25.0,0.406489046534769,-0.6483108120930885,0.0,0.0,1.6313337898788531,71.0,71.0,7.0,0.0
-4.1,35.0,-50.0,75.0,50.0,0.406489046534769,-0.6483108120930885,0.0,0.0,1.6313337898788531,71.0,71.0,7.0,0.0
-4.1,35.0,-50.0,75.0,75.0,0.406489046534769,-0.6483108120930885,0.0,0.0,1.6313337898788531,71.0,71.0,7.0,0.0
-4.1,35.0,-50.0,75.0,100.0,0.406489046534769,-0.6483108120930885,0.0,0.0,1.6313337898788531,71.0,71.0,7.0,0.0
-4.1,35.0,-50.0,100.0,25.0,0.39460914399840585,-0.5529273036770177,0.0,0.0,1.5687807186383642,71.0,71.0,6.0,0.0
-4.1,35.0,-50.0,100.0,50.0,0.39460914399840585,-0.5529273036770177,0.0,0.0,1.5687807186383642,71.0,71.0,6.0,0.0
-4.1,35.0,-50.0,100.0,75.0,0.39460914399840585,-0.5529273036770177,0.0,0.0,1.5687807186383642,71.0,71.0,6.0,0.0
-4.1,35.0,-50.0,100.0,100.0,0.39460914399840585,-0.5529273036770177,0.0,0.0,1.5687807186383642,71.0,71.0,6.0,0.0
-4.1,35.0,-45.0,25.0,25.0,0.3462242918086622,-0.6587381654503224,0.0,0.0,1.3239693200890015,71.0,71.0,6.0,0.0
-4.1,35.0,-45.0,25.0,50.0,0.3462242918086622,-0.6587381654503224,0.0,0.0,1.3239693200890015,71.0,71.0,6.0,0.0
-4.1,35.0,-45.0,25.0,75.0,0.3462242918086622,-0.6587381654503224,0.0,0.0,1.3239693200890015,71.0,71.0,6.0,0.0
-4.1,35.0,-45.0,25.0,100.0,0.3462242918086622,-0.6587381654503224,0.0,0.0,1.3239693200890015,71.0,71.0,6.0,0.0
-4.1,35.0,-45.0,50.0,25.0,0.3583827542871936,-0.6543420140791263,0.0,0.0,1.3839977270434027,71.0,71.0,9.0,1.0
-4.1,35.0,-45.0,50.0,50.0,0.34213053771234114,-0.6514387971101616,0.0,0.0,1.3039803253804476,71.0,71.0,9.0,1.0
-4.1,35.0,-45.0,50.0,75.0,0.3287965956688068,-0.6418427649958901,0.0,0.0,1.2396459281210621,71.0,71.0,9.0,1.0
-4.1,35.0,-45.0,50.0,100.0,0.3011098818387792,-0.6418427649958901,0.0,0.0,1.1098019683266434,71.0,71.0,9.0,1.0
-4.1,35.0,-45.0,75.0,25.0,0.406489046534769,-0.6483108120930885,0.0,0.0,1.6313337898788531,71.0,71.0,7.0,0.0
-4.1,35.0,-45.0,75.0,50.0,0.406489046534769,-0.6483108120930885,0.0,0.0,1.6313337898788531,71.0,71.0,7.0,0.0
-4.1,35.0,-45.0,75.0,75.0,0.406489046534769,-0.6483108120930885,0.0,0.0,1.6313337898788531,71.0,71.0,7.0,0.0
-4.1,35.0,-45.0,75.0,100.0,0.406489046534769,-0.6483108120930885,0.0,0.0,1.6313337898788531,71.0,71.0,7.0,0.0
-4.1,35.0,-45.0,100.0,25.0,0.39460914399840585,-0.5529273036770177,0.0,0.0,1.5687807186383642,71.0,71.0,6.0,0.0
-4.1,35.0,-45.0,100.0,50.0,0.39460914399840585,-0.5529273036770177,0.0,0.0,1.5687807186383642,71.0,71.0,6.0,0.0
-4.1,35.0,-45.0,100.0,75.0,0.39460914399840585,-0.5529273036770177,0.0,0.0,1.5687807186383642,71.0,71.0,6.0,0.0
-4.1,35.0,-45.0,100.0,100.0,0.39460914399840585,-0.5529273036770177,0.0,0.0,1.5687807186383642,71.0,71.0,6.0,0.0
-4.1,35.0,-40.0,25.0,25.0,0.32795199335231184,-0.6579521358741645,0.0,0.0,1.235610504211675,71.0,71.0,8.0,1.0
-4.1,35.0,-40.0,25.0,50.0,0.293183188426797,-0.6565319815962094,0.0,0.0,1.0735478608103257,71.0,71.0,8.0,1.0
-4.1,35.0,-40.0,25.0,75.0,0.2611721791445307,-0.6519338028359443,0.0,0.0,0.9312469399087069,71.0,71.0,8.0,1.0
-4.1,35.0,-40.0,25.0,100.0,0.21932984511178977,-0.6419257466722359,0.0,0.0,0.754992797260585,71.0,71.0,8.0,1.0
-4.1,35.0,-40.0,50.0,25.0,0.3583827542871936,-0.6543420140791263,0.0,0.0,1.3839977270434027,71.0,71.0,9.0,1.0
-4.1,35.0,-40.0,50.0,50.0,0.34213053771234114,-0.6514387971101616,0.0,0.0,1.3039803253804476,71.0,71.0,9.0,1.0
-4.1,35.0,-40.0,50.0,75.0,0.3287965956688068,-0.6418427649958901,0.0,0.0,1.2396459281210621,71.0,71.0,9.0,1.0
-4.1,35.0,-40.0,50.0,100.0,0.3011098818387792,-0.6418427649958901,0.0,0.0,1.1098019683266434,71.0,71.0,9.0,1.0
-4.1,35.0,-40.0,75.0,25.0,0.352452597696028,-0.645849575811954,0.0,0.0,1.3545957103683417,71.0,71.0,9.0,1.0
-4.1,35.0,-40.0,75.0,50.0,0.3414879163122728,-0.6408222889679763,0.0,0.0,1.300852678086657,71.0,71.0,9.0,1.0
-4.1,35.0,-40.0,75.0,75.0,0.3353664046072822,-0.6360983612532896,0.0,0.0,1.2711969167883779,71.0,71.0,9.0,1.0
-4.1,35.0,-40.0,75.0,100.0,0.3150416532290501,-0.6360983612532896,0.0,0.0,1.1745110513998647,71.0,71.0,9.0,1.0
-4.1,35.0,-40.0,100.0,25.0,0.39460914399840585,-0.5529273036770177,0.0,0.0,1.5687807186383642,71.0,71.0,6.0,0.0
-4.1,35.0,-40.0,100.0,50.0,0.39460914399840585,-0.5529273036770177,0.0,0.0,1.5687807186383642,71.0,71.0,6.0,0.0
-4.1,35.0,-40.0,100.0,75.0,0.39460914399840585,-0.5529273036770177,0.0,0.0,1.5687807186383642,71.0,71.0,6.0,0.0
-4.1,35.0,-40.0,100.0,100.0,0.39460914399840585,-0.5529273036770177,0.0,0.0,1.5687807186383642,71.0,71.0,6.0,0.0
-4.1,35.0,-35.0,25.0,25.0,0.32795199335231184,-0.6579521358741645,0.0,0.0,1.235610504211675,71.0,71.0,8.0,1.0
-4.1,35.0,-35.0,25.0,50.0,0.293183188426797,-0.6565319815962094,0.0,0.0,1.0735478608103257,71.0,71.0,8.0,1.0
-4.1,35.0,-35.0,25.0,75.0,0.2611721791445307,-0.6519338028359443,0.0,0.0,0.9312469399087069,71.0,71.0,8.0,1.0
-4.1,35.0,-35.0,25.0,100.0,0.21932984511178977,-0.6419257466722359,0.0,0.0,0.754992797260585,71.0,71.0,8.0,1.0
-4.1,35.0,-35.0,50.0,25.0,0.3583827542871936,-0.6543420140791263,0.0,0.0,1.3839977270434027,71.0,71.0,9.0,1.0
-4.1,35.0,-35.0,50.0,50.0,0.34213053771234114,-0.6514387971101616,0.0,0.0,1.3039803253804476,71.0,71.0,9.0,1.0
-4.1,35.0,-35.0,50.0,75.0,0.3287965956688068,-0.6418427649958901,0.0,0.0,1.2396459281210621,71.0,71.0,9.0,1.0
-4.1,35.0,-35.0,50.0,100.0,0.3011098818387792,-0.6418427649958901,0.0,0.0,1.1098019683266434,71.0,71.0,9.0,1.0
-4.1,35.0,-35.0,75.0,25.0,0.352452597696028,-0.645849575811954,0.0,0.0,1.3545957103683417,71.0,71.0,9.0,1.0
-4.1,35.0,-35.0,75.0,50.0,0.3414879163122728,-0.6408222889679763,0.0,0.0,1.300852678086657,71.0,71.0,9.0,1.0
-4.1,35.0,-35.0,75.0,75.0,0.3353664046072822,-0.6360983612532896,0.0,0.0,1.2711969167883779,71.0,71.0,9.0,1.0
-4.1,35.0,-35.0,75.0,100.0,0.3150416532290501,-0.6360983612532896,0.0,0.0,1.1745110513998647,71.0,71.0,9.0,1.0
-4.1,35.0,-35.0,100.0,25.0,0.33864455220512646,-0.5489250123586698,0.0,0.0,1.2870469755978338,71.0,71.0,7.0,1.0
-4.1,35.0,-35.0,100.0,50.0,0.3318421404772789,-0.5407015342663812,0.0,0.0,1.2542363877564457,71.0,71.0,7.0,1.0
-4.1,35.0,-35.0,100.0,75.0,0.32905372143114153,-0.5400023034273205,0.0,0.0,1.2408753845494096,71.0,71.0,7.0,1.0
-4.1,35.0,-35.0,100.0,100.0,0.3224480265337639,-0.5400023034273205,0.0,0.0,1.2094283680762699,71.0,71.0,8.0,1.0
-4.1,35.0,-30.0,25.0,25.0,0.32795199335231184,-0.6579521358741645,0.0,0.0,1.235610504211675,71.0,71.0,8.0,1.0
-4.1,35.0,-30.0,25.0,50.0,0.293183188426797,-0.6565319815962094,0.0,0.0,1.0735478608103257,71.0,71.0,8.0,1.0
-4.1,35.0,-30.0,25.0,75.0,0.2611721791445307,-0.6519338028359443,0.0,0.0,0.9312469399087069,71.0,71.0,8.0,1.0
-4.1,35.0,-30.0,25.0,100.0,0.21932984511178977,-0.6419257466722359,0.0,0.0,0.754992797260585,71.0,71.0,8.0,1.0
-4.1,35.0,-30.0,50.0,25.0,0.3970272065762068,-0.6518931447320859,0.0,0.0,1.581433989112099,71.0,71.0,8.0,1.0
-4.1,35.0,-30.0,50.0,50.0,0.38966139736027894,-0.6450383689859446,0.0,0.0,1.543015380152391,71.0,71.0,8.0,1.0
-4.1,35.0,-30.0,50.0,75.0,0.3759102183810572,-0.6317438661926755,0.0,0.0,1.4722865580133058,71.0,71.0,8.0,1.0
-4.1,35.0,-30.0,50.0,100.0,0.3634404991623579,-0.5948963959620732,0.0,0.0,1.4092612494125283,71.0,71.0,8.0,1.0
-4.1,35.0,-30.0,75.0,25.0,0.352452597696028,-0.645849575811954,0.0,0.0,1.3545957103683417,71.0,71.0,9.0,1.0
-4.1,35.0,-30.0,75.0,50.0,0.3414879163122728,-0.6408222889679763,0.0,0.0,1.300852678086657,71.0,71.0,9.0,1.0
-4.1,35.0,-30.0,75.0,75.0,0.3353664046072822,-0.6360983612532896,0.0,0.0,1.2711969167883779,71.0,71.0,9.0,1.0
-4.1,35.0,-30.0,75.0,100.0,0.3150416532290501,-0.6360983612532896,0.0,0.0,1.1745110513998647,71.0,71.0,9.0,1.0
-4.1,35.0,-30.0,100.0,25.0,0.33864455220512646,-0.5489250123586698,0.0,0.0,1.2870469755978338,71.0,71.0,7.0,1.0
-4.1,35.0,-30.0,100.0,50.0,0.3318421404772789,-0.5407015342663812,0.0,0.0,1.2542363877564457,71.0,71.0,7.0,1.0
-4.1,35.0,-30.0,100.0,75.0,0.32905372143114153,-0.5400023034273205,0.0,0.0,1.2408753845494096,71.0,71.0,7.0,1.0
-4.1,35.0,-30.0,100.0,100.0,0.3224480265337639,-0.5400023034273205,0.0,0.0,1.2094283680762699,71.0,71.0,8.0,1.0
-4.1,35.0,-25.0,25.0,25.0,0.3311729474127325,-0.6732852471313067,0.0,0.0,1.2510251882977963,71.0,71.0,9.0,2.0
-4.1,35.0,-25.0,25.0,50.0,0.2975842189375213,-0.6784169951257141,0.0,0.0,1.0936264971651366,71.0,71.0,9.0,2.0
-4.1,35.0,-25.0,25.0,75.0,0.3144775104066355,-0.6617268414841756,0.0,0.0,1.171866149159468,71.0,71.0,10.0,3.0
-4.1,35.0,-25.0,25.0,100.0,0.31381378047285935,-0.6352872300797204,0.0,0.0,1.1687570150308,71.0,71.0,8.0,2.0
-4.1,35.0,-25.0,50.0,25.0,0.3578317198671128,-0.6501054964896655,0.0,0.0,1.3812557099321991,71.0,71.0,9.0,2.0
-4.1,35.0,-25.0,50.0,50.0,0.35400219527144716,-0.6379526619259066,0.0,0.0,1.3622559007105113,71.0,71.0,9.0,2.0
-4.1,35.0,-25.0,50.0,75.0,0.3457638862394412,-0.6222755493418024,0.0,0.0,1.321715669000719,71.0,71.0,9.0,2.0
-4.1,35.0,-25.0,50.0,100.0,0.3634404991623579,-0.5948963959620732,0.0,0.0,1.4092612494125283,71.0,71.0,8.0,1.0
-4.1,35.0,-25.0,75.0,25.0,0.3548054250031081,-0.6394108891722621,0.0,0.0,1.36623288080429,71.0,71.0,9.0,2.0
-4.1,35.0,-25.0,75.0,50.0,0.3477524229954492,-0.6191813252368683,0.0,0.0,1.3314595595205057,71.0,71.0,9.0,2.0
-4.1,35.0,-25.0,75.0,75.0,0.33529150958764986,-0.6024606146167595,0.0,0.0,1.2708356280304014,71.0,71.0,8.0,2.0
-4.1,35.0,-25.0,75.0,100.0,0.3640785129477,-0.5694852522955776,0.0,0.0,1.4124603941273217,71.0,71.0,8.0,1.0
-4.1,35.0,-25.0,100.0,25.0,0.33864455220512646,-0.5489250123586698,0.0,0.0,1.2870469755978338,71.0,71.0,7.0,1.0
-4.1,35.0,-25.0,100.0,50.0,0.3318421404772789,-0.5407015342663812,0.0,0.0,1.2542363877564457,71.0,71.0,7.0,1.0
-4.1,35.0,-25.0,100.0,75.0,0.32905372143114153,-0.5400023034273205,0.0,0.0,1.2408753845494096,71.0,71.0,7.0,1.0
-4.1,35.0,-25.0,100.0,100.0,0.3224480265337639,-0.5400023034273205,0.0,0.0,1.2094283680762699,71.0,71.0,8.0,1.0
-4.1,35.0,-20.0,25.0,25.0,0.33627220243096434,-0.6683502022792547,0.0,0.0,1.2755693743937249,71.0,71.0,9.0,3.0
-4.1,35.0,-20.0,25.0,50.0,0.3176320179695209,-0.666270831947174,0.0,0.0,1.1866823742345667,71.0,71.0,9.0,3.0
-4.1,35.0,-20.0,25.0,75.0,0.3144103291405529,-0.6614898929357469,0.0,0.0,1.1715513183468018,71.0,71.0,9.0,3.0
-4.1,35.0,-20.0,25.0,100.0,0.3006262084668221,-0.6308014737831562,0.0,0.0,1.1075781404088056,71.0,71.0,9.0,3.0
-4.1,35.0,-20.0,50.0,25.0,0.3367523121475342,-0.6536554156145986,0.0,0.0,1.2778891631436693,71.0,71.0,9.0,3.0
-4.1,35.0,-20.0,50.0,50.0,0.32680394656801415,-0.6432277093875558,0.0,0.0,1.2301328062508574,71.0,71.0,9.0,3.0
-4.1,35.0,-20.0,50.0,75.0,0.3190241801851901,-0.6241206831307046,0.0,0.0,1.1932418961297748,71.0,71.0,9.0,3.0
-4.1,35.0,-20.0,50.0,100.0,0.3068213416850709,-0.5899138557483836,0.0,0.0,1.136177029444756,71.0,71.0,9.0,3.0
-4.1,35.0,-20.0,75.0,25.0,0.33971264680371815,-0.6383614328593088,0.0,0.0,1.2922267064221629,71.0,71.0,10.0,3.0
-4.1,35.0,-20.0,75.0,50.0,0.3292349783779034,-0.6202026492772842,0.0,0.0,1.2417423339376605,71.0,71.0,10.0,3.0
-4.1,35.0,-20.0,75.0,75.0,0.30671659446605504,-0.6070667883192848,0.0,0.0,1.1356914043834192,71.0,71.0,9.0,3.0
-4.1,35.0,-20.0,75.0,100.0,0.30793978852791515,-0.5641901697003038,0.0,0.0,1.1413667878237344,71.0,71.0,9.0,3.0
-4.1,35.0,-20.0,100.0,25.0,0.3408065175336765,-0.5396905949525566,0.0,0.0,1.2975393048752477,71.0,71.0,7.0,2.0
-4.1,35.0,-20.0,100.0,50.0,0.34074109412397346,-0.5116775012944106,0.0,0.0,1.2972213393134098,71.0,71.0,7.0,2.0
-4.1,35.0,-20.0,100.0,75.0,0.33865359008861096,-0.4880338960642384,0.0,0.0,1.2870907730423777,71.0,71.0,7.0,2.0
-4.1,35.0,-20.0,100.0,100.0,0.33998645467217337,-0.4430933754899371,0.0,0.0,1.2935557611461945,71.0,71.0,8.0,2.0
-4.1,35.0,-15.0,25.0,25.0,0.3263154800019077,-0.6636502446940715,0.0,0.0,1.227804814018878,71.0,71.0,9.0,4.0
-4.1,35.0,-15.0,25.0,50.0,0.3095632836812048,-0.6535174133002337,0.0,0.0,1.1489145586978227,71.0,71.0,9.0,4.0
-4.1,35.0,-15.0,25.0,75.0,0.29298295752719583,-0.6369814377319258,0.0,0.0,1.0726373336658268,71.0,71.0,9.0,4.0
-4.1,35.0,-15.0,25.0,100.0,0.2879529389143347,-0.6176673531127015,0.0,0.0,1.0498487554685307,71.0,71.0,9.0,4.0
-4.1,35.0,-15.0,50.0,25.0,0.3299426526652265,-0.6548522055747023,0.0,0.0,1.2451292088880166,71.0,71.0,9.0,4.0
-4.1,35.0,-15.0,50.0,50.0,0.3216382789098664,-0.6436260972440795,0.0,0.0,1.205593271303671,71.0,71.0,9.0,4.0
-4.1,35.0,-15.0,50.0,75.0,0.3136287739685282,-0.6261479083835277,0.0,0.0,1.1678908962475791,71.0,71.0,9.0,4.0
-4.1,35.0,-15.0,50.0,100.0,0.3036822225693583,-0.6038155628480589,0.0,0.0,1.1216545743489017,71.0,71.0,9.0,4.0
-4.1,35.0,-15.0,75.0,25.0,0.3306460074223778,-0.6418548732334375,0.0,0.0,1.2484986918165948,71.0,71.0,9.0,4.0
-4.1,35.0,-15.0,75.0,50.0,0.318626383136307,-0.6221532615941878,0.0,0.0,1.191366277256888,71.0,71.0,9.0,4.0
-4.1,35.0,-15.0,75.0,75.0,0.3027421554144871,-0.6064549348289905,0.0,0.0,1.117318030340333,71.0,71.0,8.0,4.0
-4.1,35.0,-15.0,75.0,100.0,0.30854531975037935,-0.5694806640894152,0.0,0.0,1.144179944920523,71.0,71.0,9.0,4.0
-4.1,35.0,-15.0,100.0,25.0,0.3239213776160548,-0.5396905949525566,0.0,0.0,1.21641746843301,71.0,71.0,7.0,3.0
-4.1,35.0,-15.0,100.0,50.0,0.3203652391262304,-0.5116775012944106,0.0,0.0,1.1995726660837431,71.0,71.0,7.0,3.0
-4.1,35.0,-15.0,100.0,75.0,0.3139002248888354,-0.4880338960642384,0.0,0.0,1.1691617864103128,71.0,71.0,7.0,3.0
-4.1,35.0,-15.0,100.0,100.0,0.31455075635201,-0.4430933754899371,0.0,0.0,1.1722094344828324,71.0,71.0,8.0,3.0
-4.1,35.0,-10.0,25.0,25.0,0.3116235940513614,-0.6594411765773631,0.0,0.0,1.158517892829713,71.0,71.0,10.0,8.0
-4.1,35.0,-10.0,25.0,50.0,0.2949931173786109,-0.6408171492235739,0.0,0.0,1.081790058925558,71.0,71.0,10.0,8.0
-4.1,35.0,-10.0,25.0,75.0,0.29906776462126916,-0.6182643501648438,0.0,0.0,1.10042306935062,71.0,71.0,10.0,8.0
-4.1,35.0,-10.0,25.0,100.0,0.2854362340288912,-0.6040389047471166,0.0,0.0,1.0385079432884705,71.0,71.0,8.0,6.0
-4.1,35.0,-10.0,50.0,25.0,0.31727627141604087,-0.6535835103349651,0.0,0.0,1.185008225158633,71.0,71.0,10.0,8.0
-4.1,35.0,-10.0,50.0,50.0,0.31295971574973613,-0.6288116463096685,0.0,0.0,1.164760530461895,71.0,71.0,9.0,7.0
-4.1,35.0,-10.0,50.0,75.0,0.30719018872556614,-0.6045201746355624,0.0,0.0,1.137887633129116,71.0,71.0,10.0,8.0
-4.1,35.0,-10.0,50.0,100.0,0.296170819008994,-0.5896933601302641,0.0,0.0,1.0871645441322326,71.0,71.0,8.0,6.0
-4.1,35.0,-10.0,75.0,25.0,0.3170568605387314,-0.6310380288342453,0.0,0.0,1.1839760878683934,71.0,71.0,9.0,7.0
-4.1,35.0,-10.0,75.0,50.0,0.3202096760495279,-0.5934042815747014,0.0,0.0,1.198837689838041,71.0,71.0,10.0,8.0
-4.1,35.0,-10.0,75.0,75.0,0.2983062092338902,-0.5800298564536792,0.0,0.0,1.0969323719616964,71.0,71.0,9.0,8.0
-4.1,35.0,-10.0,75.0,100.0,0.2979256270732815,-0.5791901579331389,0.0,0.0,1.095189327974405,71.0,71.0,8.0,5.0
-4.1,35.0,-10.0,100.0,25.0,0.3135544078211434,-0.5218312410818973,0.0,0.0,1.1675428098860068,71.0,71.0,8.0,6.0
-4.1,35.0,-10.0,100.0,50.0,0.3090317907182014,-0.48236324294193145,0.0,0.0,1.1464417082500584,71.0,71.0,8.0,6.0
-4.1,35.0,-10.0,100.0,75.0,0.30204833846562207,-0.46426580981361254,0.0,0.0,1.114121125821578,71.0,71.0,8.0,6.0
-4.1,35.0,-10.0,100.0,100.0,0.3022496212591512,-0.4622613525149031,0.0,0.0,1.1150482557156578,71.0,71.0,7.0,4.0
-4.1,40.0,-50.0,25.0,25.0,0.35803309095892866,-0.6587381654503224,0.0,0.0,1.3822575211209287,71.0,71.0,6.0,0.0
-4.1,40.0,-50.0,25.0,50.0,0.35803309095892866,-0.6587381654503224,0.0,0.0,1.3822575211209287,71.0,71.0,6.0,0.0
-4.1,40.0,-50.0,25.0,75.0,0.35803309095892866,-0.6587381654503224,0.0,0.0,1.3822575211209287,71.0,71.0,6.0,0.0
-4.1,40.0,-50.0,25.0,100.0,0.35803309095892866,-0.6587381654503224,0.0,0.0,1.3822575211209287,71.0,71.0,6.0,0.0
-4.1,40.0,-50.0,50.0,25.0,0.3839656437118286,-0.6522829541120558,0.0,0.0,1.5135626824206612,71.0,71.0,6.0,0.0
-4.1,40.0,-50.0,50.0,50.0,0.3839656437118286,-0.6522829541120558,0.0,0.0,1.5135626824206612,71.0,71.0,6.0,0.0
-4.1,40.0,-50.0,50.0,75.0,0.3839656437118286,-0.6522829541120558,0.0,0.0,1.5135626824206612,71.0,71.0,6.0,0.0
-4.1,40.0,-50.0,50.0,100.0,0.3839656437118286,-0.6522829541120558,0.0,0.0,1.5135626824206612,71.0,71.0,6.0,0.0
-4.1,40.0,-50.0,75.0,25.0,0.4048319227488897,-0.6465693954605223,0.0,0.0,1.6225497532594062,71.0,71.0,5.0,0.0
-4.1,40.0,-50.0,75.0,50.0,0.4048319227488897,-0.6465693954605223,0.0,0.0,1.6225497532594062,71.0,71.0,5.0,0.0
-4.1,40.0,-50.0,75.0,75.0,0.4048319227488897,-0.6465693954605223,0.0,0.0,1.6225497532594062,71.0,71.0,5.0,0.0
-4.1,40.0,-50.0,75.0,100.0,0.4048319227488897,-0.6465693954605223,0.0,0.0,1.6225497532594062,71.0,71.0,5.0,0.0
-4.1,40.0,-50.0,100.0,25.0,0.40404045697409385,-0.57543557508167,0.0,0.0,1.6183610812687652,71.0,71.0,5.0,0.0
-4.1,40.0,-50.0,100.0,50.0,0.40404045697409385,-0.57543557508167,0.0,0.0,1.6183610812687652,71.0,71.0,5.0,0.0
-4.1,40.0,-50.0,100.0,75.0,0.40404045697409385,-0.57543557508167,0.0,0.0,1.6183610812687652,71.0,71.0,5.0,0.0
-4.1,40.0,-50.0,100.0,100.0,0.40404045697409385,-0.57543557508167,0.0,0.0,1.6183610812687652,71.0,71.0,5.0,0.0
-4.1,40.0,-45.0,25.0,25.0,0.35803309095892866,-0.6587381654503224,0.0,0.0,1.3822575211209287,71.0,71.0,6.0,0.0
-4.1,40.0,-45.0,25.0,50.0,0.35803309095892866,-0.6587381654503224,0.0,0.0,1.3822575211209287,71.0,71.0,6.0,0.0
-4.1,40.0,-45.0,25.0,75.0,0.35803309095892866,-0.6587381654503224,0.0,0.0,1.3822575211209287,71.0,71.0,6.0,0.0
-4.1,40.0,-45.0,25.0,100.0,0.35803309095892866,-0.6587381654503224,0.0,0.0,1.3822575211209287,71.0,71.0,6.0,0.0
-4.1,40.0,-45.0,50.0,25.0,0.3839656437118286,-0.6522829541120558,0.0,0.0,1.5135626824206612,71.0,71.0,6.0,0.0
-4.1,40.0,-45.0,50.0,50.0,0.3839656437118286,-0.6522829541120558,0.0,0.0,1.5135626824206612,71.0,71.0,6.0,0.0
-4.1,40.0,-45.0,50.0,75.0,0.3839656437118286,-0.6522829541120558,0.0,0.0,1.5135626824206612,71.0,71.0,6.0,0.0
-4.1,40.0,-45.0,50.0,100.0,0.3839656437118286,-0.6522829541120558,0.0,0.0,1.5135626824206612,71.0,71.0,6.0,0.0
-4.1,40.0,-45.0,75.0,25.0,0.4048319227488897,-0.6465693954605223,0.0,0.0,1.6225497532594062,71.0,71.0,5.0,0.0
-4.1,40.0,-45.0,75.0,50.0,0.4048319227488897,-0.6465693954605223,0.0,0.0,1.6225497532594062,71.0,71.0,5.0,0.0
-4.1,40.0,-45.0,75.0,75.0,0.4048319227488897,-0.6465693954605223,0.0,0.0,1.6225497532594062,71.0,71.0,5.0,0.0
-4.1,40.0,-45.0,75.0,100.0,0.4048319227488897,-0.6465693954605223,0.0,0.0,1.6225497532594062,71.0,71.0,5.0,0.0
-4.1,40.0,-45.0,100.0,25.0,0.40404045697409385,-0.57543557508167,0.0,0.0,1.6183610812687652,71.0,71.0,5.0,0.0
-4.1,40.0,-45.0,100.0,50.0,0.40404045697409385,-0.57543557508167,0.0,0.0,1.6183610812687652,71.0,71.0,5.0,0.0
-4.1,40.0,-45.0,100.0,75.0,0.40404045697409385,-0.57543557508167,0.0,0.0,1.6183610812687652,71.0,71.0,5.0,0.0
-4.1,40.0,-45.0,100.0,100.0,0.40404045697409385,-0.57543557508167,0.0,0.0,1.6183610812687652,71.0,71.0,5.0,0.0
-4.1,40.0,-40.0,25.0,25.0,0.35112076466515685,-0.6579521358741645,0.0,0.0,1.348024871061861,71.0,71.0,8.0,1.0
